x,y,title,cluster
4.2826609613988635,2.2956456764786966,"Piano Concerto No. 3 in D Minor, Op. 30: III. Finale. Alla breve",16
1.3936953004006174,-3.515867892250722,Clancy Lowered the Boom,3
3.852961855893178,1.7346056514789623,Gati Bali,11
2.5389593953961973,0.3050254629620236,Danny Boy,6
2.551285129990197,-0.275096307147264,When Irish Eyes Are Smiling,6
1.7386277926788065,-0.16011763621845027,Gati Mardika,3
2.5386466555854286,-0.7768891167548715,The Wearing of the Green,6
4.114624419596159,0.3334482525057255,"Morceaux de fantaisie, Op. 3: No. 2, Prélude in C-Sharp Minor. Lento",11
3.3705237492486004,-1.3037504975300878,La Mañanita - Remasterizado,8
2.214565875119298,-3.0287263195587713,Il Etait Syndiqué,3
2.5999117184118496,-1.5545509562861062,Dans La Vie Faut Pas S'en Faire,3
4.583666954211582,-0.4508636587672323,Por Que Me Dejaste - Remasterizado,11
2.0799320982089466,-0.5012966679848004,La Vipère,8
3.0714824118226143,0.03954017774813549,Ud Taksimi,19
-0.2757955396515656,-1.4588094384421488,Power Is Power,4
3.9173441941936806,0.282395256963306,"10 Préludes, Op. 23: No. 5 in G Minor. Alla marcia",11
3.0723722790547554,0.2391597911066643,Come Back To Erin,6
3.0418344661145538,-0.7396907007085136,Rákóczy March,12
0.8613653763518709,-1.2477168515988248,When We Die,8
2.8036273874200073,-1.3705162894072829,A Ballynure Ballad,8
2.5940765952861997,-2.252002703061933,Je Suis Toujours La,8
2.6697919738974067,-0.3068798194374031,Mother Machree,6
4.044107192682843,-1.0589807006683856,Flor Marchita - Remasterizado,11
3.507265120694108,0.37179943252659786,İmtidadı Aşkıma,12
2.878153197372141,-0.0971044785737901,Ney Taksimi,12
4.149303066191824,0.30917658089060973,"Morceaux de fantaisie, Op. 3: No. 2, Prélude in C-Sharp Minor. Lento",11
2.487842794137503,-1.194233988196328,Je M'donne,3
0.16122614717481198,-1.6352401586288738,Korkma Sönmez,8
2.036060949694691,-2.088860706734346,La Victoire De La Madelon,3
4.243120873283352,0.1285112200217483,Por Ella - Remasterizado,11
3.54534736265146,-0.425142437117817,A Mi Palomita - Remasterizado,6
3.185688122549569,-1.3788853365145461,Amurado Me Dejaste - Remasterizado,8
4.438053044844734,1.601472084165754,Raja Manggala,11
1.1627449149857003,-0.2400478185941156,Eşin Var âşiyâ Var,3
1.0714221354996585,-0.718568608908153,Bir Zamanlar Bizde Millet,8
2.6035258129366903,-1.4438505980385665,Overture,3
3.8612375897694493,1.2509460763126663,Gati Main-main,11
5.053846443221479,0.6866785260443383,"6 Songs, Op. 38: No. 3, Daisies (Version for Piano)",11
2.2090357218586454,-1.3343199525326646,Je N'peux Pas Vivre Sans Amour,8
4.334678931292464,2.2592381690559207,"Piano Concerto No. 3 in D Minor, Op. 30: III. Finale. Alla breve",16
0.6372062822027305,-1.3979342303001991,Love for Guns,3
2.634951762767951,-0.4475798528099114,Just A Little Bit Of Heaven,8
0.6596057820713539,-1.2771951920881521,Ey Bülbül-i Ter Zebân-i İrf,8
1.8953026604901904,-0.5446195977044326,Doksan Senelik Ömre İlâhi,3
2.9380720215924967,0.18938218505544444,Galway Bay,6
3.2078310404319987,-0.5269819598024044,"Symphony No. 39 in E-Flat Major, K. 543: III. Menuetto",6
1.052842612296944,-0.9476714961563891,Kasr-ı Gülşen,8
3.917957930410539,-0.39614427838252675,Un Lamento - Remasterizado,19
5.646982771526644,2.2800851605825114,"No. 14, Vocalise",11
1.302216949960596,-0.5128218015469302,Yâ Râb Bu Uğursuz Gecenin Yok mu Sabahı -,3
3.6040353462707384,-0.4451941019772982,"A Midsummer Night's Dream, Op. 61: Scherzo",8
3.4655615568163682,-1.5161373235227678,Mis Harapos - Remasterizado,12
2.9124864906821037,0.4014338955063777,The Rose Of Tralee,6
4.531228740585471,1.0707651181259539,"Rhapsody on a Theme of Paganini, Op. 43: Var. XVIII, Andante cantabile",11
3.147084771045426,-0.2585050658450791,Where The River Shannon Flows,6
